,id,name,genre,year,gross_usa,gross_worldwide,imdb_users,no_of_ratings,aged_under_18,aged_18_29,aged_30_44,aged_45_plus,males,males_aged_under_18,males_aged_18_29,males_aged_30_44,males_aged_45_plus,females,females_aged_under_18,females_aged_18_29,females_aged_30_44,females_aged_45_plus,top_1000_voters,us_users,non_us_users,no_of_female_ratings,no_of_male_ratings,imdb_users_no_of_ratings,aged_under_18_no_of_ratings,aged_18_29_no_of_ratings,aged_30_44_no_of_ratings,aged_45_plus_no_of_ratings,males_no_of_ratings,males_aged_under_18_no_of_ratings,males_aged_18_29_no_of_ratings,males_aged_30_44_no_of_ratings,males_aged_45_plus_no_of_ratings,females_no_of_ratings,females_aged_under_18_no_of_ratings,females_aged_18_29_no_of_ratings,females_aged_30_44_no_of_ratings,females_aged_45_plus_no_of_ratings,top_1000_voters_no_of_ratings,us_users_no_of_ratings,non_us_users_no_of_ratings,male_rating_10,male_rating_9,male_rating_8,male_rating_7,male_rating_6,male_rating_5,male_rating_4,male_rating_3,male_rating_2,male_rating_1,female_rating_10,female_rating_9,female_rating_8,female_rating_7,female_rating_6,female_rating_5,female_rating_4,female_rating_3,female_rating_2,female_rating_1,gender_ratings
0,tt0096320,Twins,"Comedy,Crime",1988,111936400,104700000,6.0,100907.0,6.3,6.0,6.0,6.0,6.0,6.2,6.1,6.0,6.0,5.9,7.5,5.8,5.8,6.0,6.0,6.1,6.0,9775.0,70062.0,100907.0,38.0,12224.0,50685.0,14684.0,70062.0,34.0,10167.0,44520.0,12695.0,9775.0,2.0,1943.0,5664.0,1799.0,667.0,19876.0,49793.0,2696.0,1856.0,6459.0,15951.0,21962.0,12264.0,4990.0,2132.0,1011.0,741.0,558.0,313.0,905.0,1830.0,2613.0,1854.0,879.0,408.0,223.0,192.0,79837.0
0,tt0096438,Who Framed Roger Rabbit,"Adventure,Animation,Comedy",1988,156452370,349200000,7.7,164932.0,7.7,7.8,7.7,7.5,7.7,7.7,7.8,7.7,7.5,7.6,7.9,7.6,7.6,7.5,7.8,7.9,7.6,23445.0,106079.0,164932.0,119.0,31253.0,74040.0,20432.0,106079.0,102.0,23598.0,61183.0,17136.0,23445.0,15.0,7300.0,12087.0,3035.0,766.0,42113.0,69682.0,13609.0,15353.0,34345.0,25805.0,10339.0,3783.0,1386.0,624.0,362.0,473.0,3761.0,3190.0,6629.0,5330.0,2495.0,1018.0,451.0,228.0,148.0,195.0,129524.0
0,tt0096754,The Abyss,"Adventure,Drama,Sci-Fi",1989,54461047,90000098,7.6,148618.0,7.6,7.4,7.6,7.6,7.6,7.6,7.4,7.6,7.6,7.5,7.0,7.1,7.5,7.6,7.2,7.6,7.5,11740.0,105875.0,148618.0,36.0,16152.0,71487.0,27385.0,105875.0,29.0,14371.0,64242.0,23865.0,11740.0,5.0,1644.0,6503.0,3159.0,727.0,31931.0,71256.0,10514.0,16111.0,34507.0,27100.0,10557.0,3767.0,1537.0,703.0,408.0,671.0,1522.0,1739.0,3348.0,2687.0,1270.0,572.0,239.0,128.0,101.0,134.0,117615.0
0,tt0097428,Ghostbusters II,"Action,Comedy,Fantasy",1989,112494738,215394738,6.5,163528.0,6.2,6.5,6.7,6.0,6.5,6.1,6.5,6.7,6.0,6.7,6.9,6.6,6.8,6.2,6.3,6.5,6.5,16197.0,113824.0,163528.0,124.0,24526.0,81925.0,18914.0,113824.0,106.0,20568.0,71743.0,16351.0,16197.0,14.0,3732.0,9339.0,2308.0,754.0,38704.0,71209.0,6689.0,5373.0,15878.0,34259.0,30397.0,12864.0,4729.0,1907.0,938.0,790.0,1477.0,1034.0,2366.0,4351.0,3940.0,1774.0,642.0,298.0,150.0,165.0,130021.0
0,tt0097441,Glory,"Biography,Drama,History",1989,26830000,NaN,7.9,111615.0,8.2,7.8,7.9,7.9,7.9,8.1,7.8,7.9,7.9,7.9,8.8,7.8,7.9,7.8,7.6,8.2,7.6,9761.0,78862.0,111615.0,36.0,16206.0,49163.0,21690.0,78862.0,30.0,14292.0,44078.0,18424.0,9761.0,4.0,1787.0,4654.0,3009.0,635.0,43788.0,36816.0,12953.0,15206.0,25283.0,15505.0,5521.0,1856.0,755.0,401.0,321.0,1061.0,2301.0,1826.0,2653.0,1507.0,628.0,279.0,114.0,70.0,65.0,318.0,88623.0
0,tt0097523,"Honey, I Shrunk the Kids","Adventure,Comedy,Family",1989,130724172,222724172,6.3,126143.0,6.5,6.2,6.4,6.1,6.3,6.4,6.2,6.4,6.1,6.4,6.8,6.3,6.4,6.3,6.3,6.5,6.2,20416.0,81835.0,126143.0,75.0,25360.0,61217.0,12545.0,81835.0,62.0,18393.0,49775.0,10398.0,20416.0,10.0,6693.0,10821.0,1988.0,695.0,30782.0,55016.0,2994.0,2359.0,9178.0,22876.0,25258.0,11521.0,4311.0,1785.0,860.0,693.0,1370.0,964.0,2629.0,4952.0,5418.0,2871.0,1160.0,515.0,317.0,220.0,102251.0
0,tt0097733,Lethal Weapon 2,"Action,Crime,Thriller",1989,147253986,227853986,7.2,146041.0,7.6,7.4,7.2,7.1,7.2,7.5,7.4,7.2,7.1,7.1,8.0,7.3,7.1,7.2,7.2,7.3,7.2,10593.0,107366.0,146041.0,42.0,22300.0,71582.0,20844.0,107366.0,36.0,20165.0,65100.0,18138.0,10593.0,4.0,1944.0,5791.0,2454.0,756.0,28511.0,73225.0,8170.0,9011.0,27037.0,40023.0,15401.0,4552.0,1541.0,657.0,398.0,576.0,1125.0,833.0,2271.0,3578.0,1653.0,627.0,221.0,111.0,76.0,98.0,117959.0
0,tt0097757,The Little Mermaid,"Animation,Family,Fantasy",1989,111543479,211343479,7.6,206105.0,7.4,7.6,7.6,7.5,7.3,7.2,7.3,7.3,7.4,8.1,7.9,8.1,8.2,7.9,7.4,7.8,7.5,63670.0,97444.0,206105.0,315.0,64494.0,75517.0,13930.0,97444.0,178.0,33315.0,48653.0,10407.0,63670.0,123.0,30391.0,26047.0,3335.0,649.0,46798.0,82288.0,9753.0,9704.0,25914.0,29909.0,13602.0,4896.0,1784.0,766.0,388.0,728.0,17357.0,10524.0,16978.0,11935.0,4330.0,1438.0,551.0,249.0,146.0,162.0,161114.0
0,tt0097958,Christmas Vacation,Comedy,1989,71320000,NaN,7.6,131505.0,7.8,7.4,7.6,7.4,7.5,7.9,7.5,7.6,7.4,7.6,7.4,7.4,7.7,7.6,6.8,7.8,7.2,17846.0,85607.0,131505.0,101.0,21250.0,58093.0,19435.0,85607.0,78.0,16535.0,48442.0,16074.0,17846.0,14.0,4486.0,9057.0,3125.0,657.0,46171.0,40458.0,15250.0,12318.0,21792.0,19203.0,9453.0,4049.0,1696.0,818.0,470.0,558.0,4776.0,2478.0,3792.0,3217.0,1719.0,861.0,414.0,231.0,162.0,196.0,103453.0
0,tt0098635,When Harry Met Sally...,"Comedy,Drama,Romance",1989,92823600,NaN,7.6,173348.0,7.9,7.7,7.5,7.7,7.6,7.9,7.7,7.5,7.6,7.7,7.8,7.7,7.7,7.9,7.3,7.8,7.5,44605.0,92402.0,173348.0,82.0,37010.0,68257.0,28428.0,92402.0,41.0,20640.0,46950.0,21763.0,44605.0,41.0,15935.0,20559.0,6283.0,688.0,38999.0,78765.0,9933.0,13891.0,29203.0,24006.0,9292.0,3222.0,1239.0,600.0,353.0,663.0,7537.0,7300.0,12733.0,9910.0,4226.0,1560.0,627.0,291.0,191.0,230.0,137007.0
0,tt0099077,Awakenings,"Biography,Drama",1990,52096475,NaN,7.8,109288.0,8.2,8.1,7.8,7.5,7.8,8.1,8.0,7.8,7.5,8.0,8.6,8.2,7.9,7.7,7.3,7.7,7.8,17355.0,70916.0,109288.0,56.0,21362.0,46228.0,18195.0,70916.0,45.0,16107.0,37520.0,14661.0,17355.0,9.0,5047.0,8227.0,3284.0,628.0,21017.0,54136.0,7833.0,12242.0,25685.0,17078.0,5229.0,1555.0,596.0,249.0,185.0,264.0,3047.0,3300.0,5903.0,3466.0,1033.0,341.0,128.0,50.0,32.0,55.0,88271.0
0,tt0099348,Dances with Wolves,"Adventure,Drama,Western",1990,184208848,424200000,8.0,215496.0,7.9,8.1,8.0,8.0,8.0,7.8,8.1,8.0,8.0,7.9,8.0,7.9,7.8,8.0,7.9,8.0,8.0,26800.0,142754.0,215496.0,61.0,31571.0,94077.0,38384.0,142754.0,46.0,25820.0,79520.0,31456.0,26800.0,15.0,5462.0,13536.0,6376.0,738.0,47747.0,97227.0,24636.0,30371.0,46626.0,24478.0,8860.0,3516.0,1585.0,916.0,597.0,1169.0,5085.0,4840.0,8036.0,4862.0,1943.0,858.0,444.0,254.0,182.0,296.0,169554.0
0,tt0099653,Ghost,"Drama,Fantasy,Romance",1990,217631306,290000000,7.0,174955.0,7.4,7.1,7.0,7.0,7.0,7.2,7.1,6.9,7.0,7.2,7.7,7.2,7.2,7.4,6.9,7.0,7.0,41198.0,100158.0,174955.0,65.0,31493.0,80788.0,25398.0,100158.0,39.0,18091.0,58947.0,19776.0,41198.0,25.0,13100.0,21010.0,5290.0,746.0,35287.0,84924.0,7975.0,8443.0,21053.0,31137.0,17714.0,7510.0,3015.0,1489.0,852.0,970.0,5739.0,4670.0,9040.0,11127.0,5986.0,2549.0,1000.0,480.0,285.0,322.0,141356.0
0,tt0099810,The Hunt for Red October,"Action,Adventure,Thriller",1990,122012643,200512643,7.6,161334.0,7.2,7.5,7.6,7.7,7.6,7.1,7.5,7.6,7.7,7.5,8.0,7.2,7.4,7.8,7.3,7.8,7.5,10950.0,115290.0,161334.0,39.0,18497.0,72413.0,31865.0,115290.0,37.0,16944.0,66342.0,27570.0,10950.0,1.0,1362.0,5268.0,3882.0,729.0,39333.0,70488.0,10792.0,16781.0,40414.0,30834.0,10599.0,3394.0,1127.0,525.0,295.0,529.0,1395.0,1610.0,3191.0,2643.0,1150.0,505.0,198.0,83.0,61.0,114.0,126240.0
0,tt0099938,Kindergarten Cop,"Comedy,Crime",1990,91457688,201957688,6.1,122534.0,6.7,6.2,6.0,6.0,6.1,6.6,6.2,6.0,6.0,6.2,7.6,6.2,6.2,6.4,5.8,6.3,5.9,13440.0,85005.0,122534.0,66.0,19103.0,61292.0,15230.0,85005.0,54.0,15751.0,53208.0,12881.0,13440.0,10.0,3195.0,7541.0,2163.0,688.0,28269.0,57323.0,3756.0,2454.0,8303.0,19711.0,25069.0,14408.0,6139.0,2722.0,1444.0,999.0,1120.0,721.0,1684.0,2879.0,3305.0,1958.0,934.0,375.0,264.0,200.0,98445.0
0,tt0100150,Miller's Crossing,"Crime,Drama,Thriller",1990,5080409,NaN,7.8,116205.0,7.9,7.8,7.8,7.8,7.8,8.0,7.8,7.8,7.8,7.6,7.0,7.6,7.5,7.6,7.5,8.0,7.8,6713.0,87384.0,116205.0,21.0,20044.0,52941.0,19677.0,87384.0,20.0,18547.0,49057.0,17514.0,6713.0,1.0,1320.0,3341.0,1881.0,638.0,26897.0,58143.0,11806.0,16070.0,29265.0,19131.0,6609.0,2258.0,878.0,459.0,263.0,645.0,870.0,1015.0,1954.0,1611.0,646.0,271.0,125.0,49.0,37.0,135.0,94097.0
0,tt0100157,Misery,"Crime,Drama,Thriller",1990,61276872,NaN,7.8,159880.0,8.1,7.9,7.8,7.7,7.8,8.2,7.9,7.8,7.7,7.9,7.7,7.9,7.9,8.0,7.6,7.9,7.8,24585.0,104898.0,159880.0,109.0,35370.0,68539.0,21919.0,104898.0,86.0,26958.0,56115.0,17878.0,24585.0,21.0,8066.0,11728.0,3726.0,737.0,33888.0,77189.0,10277.0,17092.0,41753.0,25318.0,6979.0,1997.0,653.0,304.0,198.0,327.0,3644.0,4433.0,8657.0,5281.0,1617.0,527.0,175.0,98.0,66.0,87.0,129483.0
0,tt0100403,Predator 2,"Action,Horror,Sci-Fi",1990,30669413,57120318,6.3,129969.0,6.0,6.2,6.3,6.1,6.3,5.9,6.2,6.3,6.1,6.1,7.7,6.1,6.0,6.1,6.0,6.1,6.3,5493.0,98402.0,129969.0,81.0,20394.0,64150.0,15604.0,98402.0,72.0,19082.0,60594.0,14236.0,5493.0,3.0,1147.0,2922.0,1166.0,660.0,23844.0,63921.0,6017.0,4081.0,12216.0,24559.0,26726.0,13929.0,5878.0,2582.0,1335.0,1079.0,432.0,237.0,559.0,1146.0,1349.0,872.0,396.0,211.0,145.0,146.0,103895.0
0,tt0100507,Rocky V,"Drama,Sport",1990,40946358,119946358,5.2,111780.0,5.8,5.6,5.1,4.8,5.2,5.6,5.6,5.1,4.8,5.6,8.0,6.0,5.5,5.2,5.0,4.9,5.3,4782.0,83911.0,111780.0,101.0,24394.0,50216.0,10489.0,83911.0,90.0,22876.0,47311.0,9579.0,4782.0,5.0,1315.0,2422.0,785.0,588.0,20298.0,53457.0,4902.0,1809.0,4484.0,9968.0,17193.0,20271.0,12500.0,6410.0,3501.0,2873.0,514.0,166.0,357.0,622.0,908.0,1019.0,573.0,268.0,161.0,194.0,88693.0
0,tt0100814,Tremors,"Comedy,Horror",1990,16667084,48572000,7.2,105938.0,7.4,7.1,7.2,7.1,7.2,7.3,7.2,7.2,7.1,7.0,10.0,7.0,7.0,7.1,7.0,7.3,7.1,10771.0,75132.0,105938.0,47.0,16971.0,51544.0,15109.0,75132.0,44.0,14351.0,45148.0,12943.0,10771.0,1.0,2466.0,5878.0,1990.0,699.0,27169.0,47132.0,7085.0,6781.0,18356.0,24237.0,11344.0,4096.0,1585.0,799.0,401.0,448.0,1422.0,1003.0,2217.0,2892.0,1592.0,817.0,340.0,199.0,135.0,154.0,85903.0
0,tt0101272,The Addams Family,"Comedy,Fantasy",1991,113502000,191502426,6.9,112663.0,6.9,7.1,6.8,6.7,6.7,6.8,6.8,6.7,6.6,7.3,7.2,7.4,7.2,7.0,6.7,6.9,6.8,26825.0,64076.0,112663.0,64.0,24443.0,50489.0,13576.0,64076.0,36.0,13298.0,37583.0,10956.0,26825.0,23.0,10886.0,12374.0,2436.0,698.0,26482.0,50610.0,3903.0,3455.0,10484.0,21512.0,15124.0,6023.0,2028.0,815.0,365.0,367.0,4001.0,2635.0,5580.0,7791.0,4314.0,1575.0,499.0,217.0,92.0,121.0,90901.0
0,tt0101410,Barton Fink,"Comedy,Drama,Thriller",1991,6153939,NaN,7.7,102235.0,8.4,7.9,7.7,7.4,7.7,8.5,7.9,7.7,7.4,7.5,7.5,7.6,7.5,7.4,7.1,7.8,7.7,8690.0,74297.0,102235.0,35.0,20515.0,45652.0,15444.0,74297.0,30.0,17957.0,40805.0,13495.0,8690.0,4.0,2343.0,4352.0,1719.0,620.0,23017.0,50976.0,8514.0,12968.0,24047.0,17575.0,6389.0,2365.0,995.0,590.0,312.0,542.0,881.0,1385.0,2657.0,2099.0,873.0,348.0,172.0,94.0,69.0,112.0,82987.0
0,tt0101507,Boyz n the Hood,"Crime,Drama",1991,57504069,NaN,7.8,109075.0,8.4,7.9,7.7,7.5,7.8,8.4,8.0,7.7,7.5,7.7,8.6,7.8,7.7,7.7,7.0,8.0,7.6,8203.0,79570.0,109075.0,80.0,23624.0,49182.0,11931.0,79570.0,73.0,21313.0,44655.0,10170.0,8203.0,7.0,2113.0,4112.0,1595.0,552.0,28638.0,46102.0,10313.0,13333.0,27989.0,18315.0,5844.0,1977.0,695.0,324.0,228.0,552.0,1406.0,1226.0,2569.0,1774.0,655.0,256.0,121.0,56.0,43.0,97.0,87773.0
0,tt0101540,Cape Fear,"Crime,Thriller",1991,79100000,103200000,7.3,149722.0,7.7,7.4,7.3,7.2,7.3,7.8,7.4,7.3,7.3,7.2,7.4,7.3,7.2,7.2,7.1,7.3,7.3,13750.0,106495.0,149722.0,67.0,26257.0,66851.0,24077.0,106495.0,58.0,22825.0,59152.0,20739.0,13750.0,9.0,3168.0,7040.0,3026.0,735.0,30701.0,74320.0,6412.0,11243.0,32194.0,35597.0,13332.0,4354.0,1627.0,772.0,399.0,565.0,1097.0,1450.0,3665.0,4203.0,1874.0,756.0,305.0,152.0,94.0,154.0,120245.0
0,tt0102057,Hook,"Adventure,Comedy,Family",1991,119654823,300854823,6.7,209126.0,6.6,6.9,6.8,6.1,6.6,6.6,6.8,6.7,6.0,7.1,6.8,7.1,7.2,6.5,6.1,6.9,6.6,39328.0,128735.0,209126.0,107.0,41998.0,99764.0,20854.0,128735.0,82.0,28842.0,77789.0,16795.0,39328.0,20.0,12673.0,20929.0,3808.0,763.0,51690.0,89967.0,10091.0,8442.0,21736.0,36694.0,27896.0,13123.0,5423.0,2471.0,1321.0,1538.0,5925.0,3957.0,7822.0,9980.0,6491.0,2850.0,1134.0,535.0,318.0,316.0,168063.0
0,tt0102138,JFK,"Drama,History,Thriller",1991,70405498,205405498,8.0,128638.0,8.2,8.2,8.1,7.8,8.0,8.2,8.3,8.1,7.8,7.8,8.5,8.0,7.8,7.7,7.8,8.0,8.0,9817.0,90359.0,128638.0,34.0,14659.0,58234.0,25152.0,90359.0,28.0,13203.0,52624.0,21709.0,9817.0,6.0,1327.0,5006.0,3130.0,710.0,30282.0,60040.0,16547.0,18794.0,28786.0,15363.0,5584.0,2233.0,970.0,556.0,455.0,1071.0,1742.0,1691.0,2965.0,1846.0,759.0,352.0,166.0,87.0,75.0,134.0,100176.0
0,tt0102685,Point Break,"Action,Crime,Thriller",1991,43218387,97000000,7.2,134255.0,7.6,7.3,7.2,7.1,7.2,7.5,7.3,7.2,7.0,7.2,7.0,7.2,7.2,7.3,6.7,7.2,7.2,13235.0,94419.0,134255.0,70.0,20851.0,64384.0,18851.0,94419.0,65.0,18116.0,56291.0,15913.0,13235.0,4.0,2522.0,7390.0,2671.0,684.0,27903.0,64125.0,9159.0,9766.0,23939.0,29787.0,13598.0,4651.0,1734.0,784.0,459.0,542.0,1824.0,1441.0,3062.0,3625.0,1889.0,772.0,326.0,136.0,68.0,92.0,107654.0
0,tt0102798,Robin Hood: Prince of Thieves,"Action,Adventure,Drama",1991,165500000,390493908,6.9,163099.0,6.9,6.9,7.0,6.6,6.9,6.8,6.8,7.0,6.6,7.1,7.0,7.1,7.2,7.0,6.9,6.9,6.9,22971.0,108034.0,163099.0,42.0,21210.0,83598.0,22720.0,108034.0,28.0,16381.0,69155.0,18613.0,22971.0,10.0,4613.0,13577.0,3817.0,722.0,33054.0,80027.0,6123.0,7667.0,22350.0,37197.0,20685.0,7818.0,3074.0,1478.0,734.0,908.0,2956.0,2422.0,4911.0,6332.0,3625.0,1468.0,605.0,285.0,177.0,190.0,131005.0
0,tt0103074,Thelma & Louise,"Adventure,Crime,Drama",1991,45361000,NaN,7.4,118825.0,7.9,7.7,7.3,7.5,7.3,7.6,7.6,7.2,7.4,7.8,8.3,7.9,7.7,7.9,7.1,7.3,7.5,24990.0,68107.0,118825.0,46.0,19462.0,49231.0,22340.0,68107.0,30.0,12189.0,36297.0,17496.0,24990.0,14.0,7051.0,12357.0,4542.0,664.0,22719.0,59543.0,5125.0,7892.0,19511.0,20966.0,8740.0,3094.0,1115.0,617.0,366.0,681.0,4224.0,4176.0,7500.0,5728.0,2076.0,675.0,279.0,141.0,76.0,115.0,93097.0
0,tt0103644,Alien³,"Action,Horror,Sci-Fi",1992,55473600,159773600,6.4,249120.0,5.9,6.3,6.5,6.3,6.4,5.9,6.3,6.5,6.3,6.3,6.1,6.4,6.3,5.9,6.6,6.0,6.5,21440.0,177278.0,249120.0,158.0,40113.0,117949.0,33957.0,177278.0,140.0,35056.0,105140.0,29146.0,21440.0,11.0,4673.0,11599.0,4355.0,761.0,45359.0,123654.0,8335.0,8117.0,23667.0,49605.0,44638.0,19582.0,8909.0,5330.0,3933.0,5162.0,1416.0,1035.0,2566.0,4544.0,4057.0,1848.0,1325.0,1443.0,1408.0,1798.0,198718.0
0,tt0103772,Basic Instinct,"Drama,Mystery,Thriller",1992,117727000,352700000,6.9,153330.0,7.2,7.1,6.9,6.9,7.0,7.5,7.1,6.9,7.0,6.8,6.3,7.0,6.7,6.8,6.6,6.8,7.0,18776.0,103905.0,153330.0,35.0,24401.0,71486.0,24239.0,103905.0,20.0,18779.0,61280.0,20736.0,18776.0,10.0,5407.0,9511.0,3179.0,742.0,25861.0,81811.0,6517.0,8095.0,22349.0,34628.0,19529.0,7203.0,2767.0,1192.0,679.0,946.0,1544.0,1434.0,3460.0,5697.0,3597.0,1607.0,640.0,321.0,200.0,276.0,122681.0
0,tt0103776,Batman Returns,"Action,Crime,Fantasy",1992,162831698,282800000,7.0,247291.0,7.2,7.0,7.1,6.6,7.0,7.1,7.0,7.1,6.6,7.2,7.8,7.2,7.2,6.8,7.2,6.9,7.0,26745.0,170502.0,247291.0,234.0,50861.0,116337.0,23678.0,170502.0,210.0,42172.0,100675.0,20485.0,26745.0,20.0,8219.0,14458.0,2879.0,811.0,53319.0,113849.0,13738.0,13845.0,34978.0,55814.0,30461.0,11911.0,4806.0,2198.0,1185.0,1566.0,3293.0,2564.0,5701.0,7899.0,4103.0,1670.0,652.0,372.0,215.0,276.0,197247.0
0,tt0103855,The Bodyguard,"Drama,Music,Romance",1992,121945720,410900000,6.2,105664.0,6.7,6.5,6.2,5.9,6.1,6.6,6.3,6.1,5.8,6.6,6.9,6.8,6.5,6.2,5.7,6.0,6.2,22948.0,61945.0,105664.0,30.0,15690.0,51456.0,15457.0,61945.0,17.0,8966.0,38527.0,12246.0,22948.0,12.0,6567.0,12405.0,3025.0,639.0,16474.0,55990.0,3057.0,2318.0,6969.0,14375.0,16396.0,9752.0,4427.0,2190.0,1173.0,1288.0,2665.0,1624.0,3506.0,5353.0,5004.0,2611.0,1091.0,533.0,281.0,280.0,84893.0
0,tt0103874,Bram Stoker's Dracula,Horror,1992,82522790,215862692,7.5,169567.0,7.6,7.3,7.5,7.4,7.4,7.7,7.3,7.5,7.3,7.6,6.8,7.5,7.7,7.6,7.2,7.3,7.5,28788.0,106523.0,169567.0,71.0,27859.0,80271.0,23578.0,106523.0,50.0,19575.0,63806.0,19202.0,28788.0,17.0,7985.0,15554.0,4069.0,743.0,31194.0,84939.0,11902.0,14606.0,30218.0,26926.0,12396.0,5047.0,2433.0,1257.0,754.0,984.0,5643.0,4446.0,7168.0,5741.0,2858.0,1309.0,666.0,366.0,257.0,334.0,135311.0
0,tt0104257,A Few Good Men,"Drama,Thriller",1992,141340178,243240178,7.7,210052.0,8.2,7.8,7.6,7.6,7.7,8.3,7.8,7.6,7.6,7.6,6.3,7.8,7.6,7.6,7.2,7.9,7.5,23604.0,143739.0,210052.0,60.0,34852.0,94622.0,32851.0,143739.0,57.0,29945.0,80697.0,27408.0,23604.0,3.0,4605.0,12893.0,4999.0,745.0,48898.0,93809.0,13471.0,22827.0,51357.0,37521.0,12015.0,3738.0,1245.0,580.0,324.0,661.0,3032.0,3605.0,7510.0,5803.0,2244.0,767.0,274.0,126.0,95.0,148.0,167343.0
0,tt0104691,The Last of the Mohicans,"Action,Adventure,Drama",1992,75505856,NaN,7.8,133072.0,7.7,7.6,7.8,7.8,7.8,7.5,7.6,7.8,7.8,7.8,8.3,7.7,7.8,8.0,7.4,7.9,7.7,15209.0,91283.0,133072.0,50.0,22667.0,60674.0,20302.0,91283.0,40.0,19051.0,52133.0,16750.0,15209.0,10.0,3386.0,7942.0,3309.0,644.0,30376.0,62001.0,14914.0,15704.0,27861.0,19827.0,7801.0,2786.0,1088.0,546.0,276.0,480.0,3777.0,2580.0,3947.0,2692.0,1222.0,492.0,209.0,122.0,75.0,93.0,106492.0
0,tt0104714,Lethal Weapon 3,"Action,Crime,Thriller",1992,144731527,175000000,6.7,143445.0,6.7,6.9,6.7,6.5,6.7,6.9,6.9,6.7,6.5,6.8,6.3,7.0,6.7,6.8,6.6,6.6,6.7,10929.0,106206.0,143445.0,36.0,21280.0,72973.0,19750.0,106206.0,31.0,19185.0,66105.0,17063.0,10929.0,3.0,1921.0,6145.0,2442.0,737.0,27277.0,72857.0,5851.0,5312.0,16855.0,36545.0,26473.0,9425.0,3061.0,1319.0,605.0,760.0,1056.0,741.0,1817.0,3150.0,2404.0,1008.0,388.0,161.0,83.0,121.0,117135.0
0,tt0105323,Scent of a Woman,Drama,1992,63895607,134895607,8.0,226408.0,8.7,8.3,8.0,7.5,8.0,8.7,8.3,8.0,7.5,8.0,8.8,8.3,7.9,7.5,7.1,7.7,8.0,33555.0,151539.0,226408.0,107.0,53718.0,100026.0,25508.0,151539.0,83.0,41677.0,82752.0,20997.0,33555.0,21.0,11577.0,16304.0,4188.0,662.0,32538.0,119176.0,26892.0,33389.0,49507.0,26872.0,8966.0,3147.0,1247.0,594.0,364.0,561.0,6869.0,6999.0,10127.0,5916.0,2077.0,807.0,325.0,177.0,119.0,139.0,185094.0
0,tt0105793,Wayne's World,"Comedy,Music",1992,121697350,183100000,7.0,129389.0,7.7,7.1,7.0,6.7,7.0,7.8,7.1,7.0,6.7,7.0,7.2,7.1,7.0,6.6,6.5,7.2,6.8,15128.0,87730.0,129389.0,75.0,24133.0,59940.0,15753.0,87730.0,62.0,19575.0,51326.0,13489.0,15128.0,10.0,4348.0,8069.0,2060.0,642.0,37384.0,51991.0,7652.0,7699.0,18924.0,27833.0,14543.0,5953.0,2354.0,1186.0,715.0,871.0,2060.0,1474.0,2910.0,3971.0,2309.0,1125.0,521.0,289.0,186.0,283.0,102858.0
0,tt0106308,Army of Darkness,"Comedy,Horror",1992,11502976,21502976,7.6,148386.0,7.9,7.5,7.6,7.3,7.6,7.8,7.5,7.6,7.3,7.4,6.9,7.3,7.5,7.4,7.0,7.8,7.4,10559.0,106672.0,148386.0,85.0,23972.0,72294.0,17940.0,106672.0,75.0,21490.0,65457.0,15892.0,10559.0,6.0,2248.0,6077.0,1806.0,728.0,39966.0,62382.0,18358.0,15146.0,29039.0,23572.0,10795.0,4538.0,2144.0,1275.0,776.0,1029.0,2112.0,1400.0,2501.0,2011.0,1145.0,564.0,269.0,174.0,131.0,252.0,117231.0
0,tt0106489,A Bronx Tale,"Crime,Drama,Romance",1993,17266971,NaN,7.8,113703.0,8.6,8.0,7.7,7.5,7.8,8.6,8.0,7.7,7.5,7.8,8.4,8.1,7.8,7.5,7.3,7.8,7.7,9156.0,83797.0,113703.0,44.0,22945.0,53227.0,13885.0,83797.0,38.0,20367.0,47950.0,12085.0,9156.0,5.0,2369.0,4744.0,1630.0,549.0,24251.0,54519.0,10495.0,13737.0,30293.0,20249.0,5975.0,1782.0,570.0,247.0,151.0,298.0,1903.0,1497.0,2792.0,1889.0,593.0,295.0,73.0,29.0,30.0,55.0,92953.0
0,tt0106519,Carlito's Way,"Crime,Drama,Thriller",1993,36948322,63848322,7.9,182347.0,8.1,8.0,7.9,7.6,7.9,8.1,8.0,7.9,7.6,7.7,,7.9,7.7,7.5,7.3,7.7,7.9,11001.0,139070.0,182347.0,30.0,34560.0,89167.0,22362.0,139070.0,30.0,31805.0,82461.0,19794.0,11001.0,,2456.0,5859.0,2247.0,686.0,29846.0,98117.0,17130.0,26443.0,53363.0,29534.0,8236.0,2415.0,797.0,393.0,241.0,518.0,1585.0,1821.0,3581.0,2372.0,876.0,349.0,157.0,69.0,70.0,121.0,150071.0
0,tt0106582,Cliffhanger,"Action,Adventure,Thriller",1993,84049211,171000000,6.4,108868.0,6.8,6.5,6.4,6.3,6.4,6.8,6.5,6.4,6.3,6.2,6.5,6.4,6.1,6.3,6.4,6.3,6.4,6152.0,81280.0,108868.0,35.0,11812.0,57107.0,16168.0,81280.0,29.0,10855.0,53058.0,14405.0,6152.0,4.0,861.0,3491.0,1551.0,678.0,19653.0,56351.0,3811.0,3150.0,10999.0,23677.0,22305.0,10137.0,3890.0,1709.0,825.0,777.0,389.0,269.0,712.0,1470.0,1553.0,879.0,392.0,200.0,115.0,173.0,87432.0
